,train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0,0.844444444444444,0.6,1.0,0.428571428571429,0.428571428571429,1.0,0.6,0.6,0.881578947368421,0.817307692307692,0.779069767441861,0.904255319148936,0.827160493827161,0.858585858585859
1,0.783333333333333,0.55,0.615384615384615,0.428571428571429,0.666666666666667,0.375,0.64,0.4,0.810126582278481,0.762376237623762,0.727272727272727,0.83695652173913,0.766467065868263,0.797927461139896
2,0.822222222222222,0.5,0.444444444444444,0.545454545454545,0.444444444444444,0.545454545454545,0.444444444444444,0.545454545454545,0.855421686746988,0.793814432989691,0.78021978021978,0.865168539325843,0.816091954022989,0.827956989247312
3,0.788888888888889,0.6,0.444444444444444,0.727272727272727,0.571428571428571,0.615384615384615,0.5,0.666666666666667,0.777777777777778,0.802469135802469,0.827956989247312,0.747126436781609,0.802083333333333,0.773809523809524
4,0.811111111111111,0.4,0.272727272727273,0.555555555555556,0.428571428571429,0.384615384615385,0.333333333333333,0.454545454545455,0.839080459770115,0.78494623655914,0.78494623655914,0.839080459770115,0.811111111111111,0.811111111111111
5,0.766666666666667,0.55,0.5,0.6,0.555555555555556,0.545454545454545,0.526315789473684,0.571428571428571,0.795180722891566,0.742268041237113,0.725274725274725,0.808988764044944,0.758620689655172,0.774193548387097
6,0.833333333333333,0.5,0.5,0.5,0.4,0.6,0.444444444444444,0.545454545454545,0.857142857142857,0.8125,0.8,0.866666666666667,0.827586206896552,0.838709677419355
7,0.777777777777778,0.65,0.636363636363636,0.666666666666667,0.7,0.6,0.666666666666667,0.631578947368421,0.82051282051282,0.745098039215686,0.711111111111111,0.844444444444444,0.761904761904762,0.791666666666667
8,0.8,0.5,0.666666666666667,0.428571428571429,0.333333333333333,0.75,0.444444444444444,0.545454545454545,0.825,0.78,0.75,0.847826086956522,0.785714285714286,0.8125
9,0.805555555555556,0.45,0.454545454545455,0.444444444444444,0.5,0.4,0.476190476190476,0.421052631578947,0.848101265822785,0.772277227722772,0.744444444444444,0.866666666666667,0.792899408284024,0.816753926701571
mean,0.8033333333333333,0.53,0.5534576534576534,0.5325108225108226,0.5028571428571429,0.5815909090909089,0.5075839598997491,0.5381635907951696,0.8309923120311812,0.7813057043458327,0.7630295781571099,0.8427179905544877,0.7949639310617652,0.8103214763068392
std,0.025010285949828136,0.0752772652709081,0.1946509894389892,0.10666990213535232,0.11876816111775956,0.18924225681416337,0.10279378739164298,0.08827066402794002,0.031434500267597726,0.02616893182592165,0.03731278759158043,0.04188456815314327,0.02619217775839708,0.027147869096138873
min,0.766666666666667,0.4,0.272727272727273,0.428571428571429,0.333333333333333,0.375,0.333333333333333,0.4,0.777777777777778,0.742268041237113,0.711111111111111,0.747126436781609,0.758620689655172,0.773809523809524
25%,0.784722222222222,0.5,0.44696969696969674,0.4325396825396827,0.428571428571429,0.4363636363636363,0.444444444444444,0.47727272727272746,0.8127231418370657,0.7648514851485145,0.7315656565656562,0.8374875062468763,0.7712788708297688,0.7932318652849742
50%,0.802777777777778,0.525,0.5,0.5227272727272725,0.472222222222222,0.5727272727272725,0.488095238095238,0.545454545454545,0.8320402298850575,0.78247311827957,0.7645348837209305,0.846135265700483,0.7974913708086786,0.8118055555555554
75%,0.8194444444444442,0.5875,0.6311188811188808,0.588888888888889,0.5674603174603172,0.6115384615384613,0.581578947368421,0.5928571428571427,0.8535915815159373,0.8003054600992745,0.7837646224743,0.8662921348314611,0.8148467432950195,0.8251562236108767
max,0.844444444444444,0.65,1.0,0.727272727272727,0.7,1.0,0.666666666666667,0.666666666666667,0.881578947368421,0.817307692307692,0.827956989247312,0.904255319148936,0.827586206896552,0.858585858585859
