train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0.688888888888889,0.6,0.5,0.7,0.625,0.583333333333333,0.555555555555556,0.636363636363636,0.691489361702128,0.686046511627907,0.706521739130435,0.670454545454545,0.698924731182796,0.67816091954023
0.7,0.45,0.461538461538462,0.428571428571429,0.6,0.3,0.521739130434783,0.352941176470588,0.673076923076923,0.736842105263158,0.777777777777778,0.622222222222222,0.721649484536082,0.674698795180723
0.694444444444444,0.65,0.875,0.5,0.538461538461538,0.857142857142857,0.666666666666667,0.631578947368421,0.705128205128205,0.686274509803922,0.632183908045977,0.752688172043011,0.666666666666667,0.717948717948718
0.688888888888889,0.4,0.25,0.5,0.25,0.5,0.25,0.5,0.730769230769231,0.656862745098039,0.619565217391304,0.761363636363636,0.670588235294118,0.705263157894737
0.688888888888889,0.35,0.272727272727273,0.444444444444444,0.375,0.333333333333333,0.315789473684211,0.380952380952381,0.68,0.7,0.739130434782609,0.636363636363636,0.708333333333333,0.666666666666667
0.727777777777778,0.5,0.714285714285714,0.384615384615385,0.384615384615385,0.714285714285714,0.5,0.5,0.720930232558139,0.734042553191489,0.71264367816092,0.741935483870968,0.716763005780347,0.737967914438503
0.7,0.55,0.625,0.5,0.454545454545455,0.666666666666667,0.526315789473684,0.571428571428572,0.710843373493976,0.690721649484536,0.662921348314607,0.736263736263736,0.686046511627907,0.712765957446809
0.711111111111111,0.55,0.555555555555556,0.545454545454545,0.5,0.6,0.526315789473684,0.571428571428571,0.697916666666667,0.726190476190476,0.744444444444444,0.677777777777778,0.720430107526882,0.701149425287356
0.722222222222222,0.55,0.5,0.666666666666667,0.777777777777778,0.363636363636364,0.608695652173913,0.470588235294118,0.725274725274725,0.719101123595506,0.725274725274725,0.719101123595506,0.725274725274725,0.719101123595506
0.677777777777778,0.5,0.5,0.5,0.6,0.4,0.545454545454545,0.444444444444444,0.695121951219512,0.663265306122449,0.633333333333333,0.722222222222222,0.662790697674419,0.691489361702128
